0,0.029293,0.0652,-1.2458
0.08192,-0.24142,0.099642,-1.3388
0.13107,-0.29775,0.31698,-1.3876
0.18022,-0.55662,0.46529,-1.3319
0.22938,-0.78122,0.46997,-1.2761
0.27853,-0.93603,0.52619,-1.2894
0.32768,-1.0874,0.61543,-1.3848
0.37683,-1.2808,0.58044,-1.4801
0.42598,-1.4725,0.47569,-1.4544
0.47514,-1.588,0.59499,-1.4077
0.52429,-1.6718,0.7027,-1.35
0.57344,-1.7277,0.75877,-1.2593
0.62259,-1.7314,0.90725,-1.1685
0.67174,-1.7986,0.9149,-1.1411
0.7209,-1.9356,0.91368,-1.1486
0.77005,-1.9675,1.0709,-1.1536
0.8192,-2.0184,1.0914,-1.0972
0.86835,-2.1619,1.0004,-1.0408
0.9175,-2.2256,1.144,-1.0121
0.96666,-2.4525,0.95949,-1.0191
1.0158,-2.173,1.2974,-1.0261
1.065,-2.249,1.2684,-1.0411
1.1141,-2.3224,1.243,-1.0578
1.1633,-2.3439,1.266,-1.0706
1.2124,-2.1291,1.4237,-1.0706
1.2616,-2.0553,1.4636,-1.0706
1.3107,-2.0271,1.5611,-1.0537
1.3599,-2.1169,1.4878,-1.0267
1.409,-2.0108,1.6696,-1.0339
1.4582,-2.0694,1.6619,-1.1061
1.5073,-1.959,1.7883,-1.1783
1.5565,-1.9419,1.857,-1.2109
1.6056,-2.0172,1.7928,-1.2296
1.6548,-2.0173,1.8892,-1.2525
1.7039,-1.7296,2.167,-1.3011
1.7531,-1.6076,2.2923,-1.3497
1.8022,-1.5563,2.3179,-1.3467
1.8514,-1.505,2.3304,-1.298
1.9005,-1.6674,2.2158,-1.2493
1.9497,-1.7093,2.1791,-1.224
1.9988,-1.8152,2.4259,-1.2005
2.048,-1.846,2.4402,-1.1771
2.0972,-1.8278,2.3818,-1.1537
2.1463,-1.8595,2.1897,-1.1304
2.1955,-1.9861,2.0817,-1.092
2.2446,-1.8967,2.148,-1.0479
2.2938,-1.7593,2.2574,-1.009
2.3429,-1.7651,2.2377,-1.009
2.3921,-1.7199,2.6882,-1.009
2.4412,-1.7402,2.6198,-0.98811
2.4904,-1.7134,2.5779,-0.94736
2.5395,-1.5925,2.612,-0.9066
2.5887,-1.5403,3.0203,-0.90339
2.6378,-1.5796,2.8787,-0.90383
2.687,-1.5988,2.7518,-0.87489
2.7361,-1.6404,2.7155,-0.77944
2.7853,-1.5376,2.8065,-0.68399
2.8344,-1.5044,2.8997,-0.73166
2.8836,-1.6155,2.7323,-0.84035
2.9327,-1.6555,2.5932,-0.90299
2.9819,-1.6951,2.5676,-0.90299
3.031,-1.7351,2.4586,-0.90299
3.0802,-1.7746,2.3734,-0.90299
3.1293,-1.7901,2.3203,-0.90299
3.1785,-1.8287,2.265,-0.88226
3.2276,-1.8425,2.2735,-0.78458
3.2768,-1.8809,2.2072,-0.68689
3.326,-1.9183,2.3732,-0.73391
3.3751,-1.976,2.3122,-0.87428
3.4243,-1.8643,2.5671,-1.0141
3.4734,-1.7548,2.6007,-1.0141
3.5226,-1.8129,2.4854,-1.0141
3.5717,-1.9185,2.3308,-0.99702
3.6209,-1.8328,2.4555,-0.95436
3.67,-1.913,2.3965,-0.9117
3.7192,-1.9217,2.3582,-0.82259
3.7683,-1.928,2.4541,-0.72157
3.8175,-1.9337,2.482,-0.63992
3.8666,-1.9644,2.4161,-0.64013
3.9158,-2.0193,2.331,-0.64035
3.9649,-1.8104,2.4764,-0.72659
4.0141,-1.8904,2.2584,-0.87322
4.0632,-1.9707,2.178,-1.0198
4.1124,-1.9784,2.142,-0.97681
4.1615,-2.011,2.0293,-0.93127
4.2107,-1.9478,2.0721,-0.90524
4.2598,-1.9799,2.0148,-0.91118
4.309,-1.9641,2.0758,-0.91602
4.3581,-1.9475,2.1712,-0.91127
4.4073,-1.8584,2.3573,-0.90652
4.4564,-2.1045,2.0213,-0.90391
4.5056,-2.135,1.9683,-0.90348
4.5548,-2.1607,2.3309,-0.90304
4.6039,-2.1392,2.2845,-0.90338
4.6531,-2.1904,2.1414,-0.90382
4.7022,-2.2415,2.0771,-0.93087
4.7514,-2.2685,2.0604,-1.0238
4.8005,-2.3193,1.9852,-1.1167
4.8497,-1.3914,2.8642,-1.1114
4.8988,-1.4927,2.6817,-1.0607
4.948,-1.4983,2.6541,-1.0141
4.9971,-1.4563,2.6903,-1.0141
5.0463,-1.4862,2.6204,-1.0141
5.0954,-1.588,2.4892,-1.0419
5.1446,-1.6422,2.3422,-1.1003
5.1937,-1.8399,2.119,-1.1588
5.2429,-1.8461,2.0877,-1.1197
5.292,-1.9005,1.9691,-1.0662
5.3412,-1.9312,1.851,-1.0272
5.3903,-1.7948,1.994,-1.0272
5.4395,-1.921,1.9386,-1.0272
5.4886,-2.0471,1.7291,-1.0707
5.5378,-2.2209,1.5087,-1.1359
5.5869,-2.6809,1.2157,-1.2306
5.6361,-3.163,0.69486,-1.7724
5.6852,-4.2174,-0.37828,-2.3142
5.7344,-5.2939,-1.5269,-3.4222
5.7836,-6.4399,-2.6129,-4.6873
5.8327,-7.7978,-3.9585,-6.0279
5.8819,-9.9412,-6.04,-7.718
5.931,-11.674,-7.8346,-9.4081
5.9802,-13.546,-9.7176,-11.154
6.0293,-15.416,-11.625,-12.942
6.0785,-17.211,-13.379,-14.73
6.1276,-18.428,-14.636,-16.015
6.1768,-19.524,-15.713,-17.284
6.2259,-20.189,-16.463,-18.328
6.2751,-20.83,-17.216,-18.979
6.3242,-21.161,-17.631,-19.629
6.3734,-21.754,-18.329,-20.279
6.4225,-22.491,-19.173,-20.928
6.4717,-22.75,-19.501,-21.476
6.5208,-22.604,-19.486,-21.48
6.57,-22.556,-19.653,-21.484
6.6191,-22.486,-19.716,-21.476
6.6683,-22.298,-19.623,-21.459
6.7174,-22.254,-19.595,-21.441
6.7666,-22.068,-19.466,-21.262
6.8157,-21.979,-19.439,-21.074
6.8649,-21.699,-19.243,-20.877
6.914,-21.589,-19.171,-20.663
6.9632,-21.382,-18.765,-20.45
7.0124,-20.938,-18.395,-19.968
7.0615,-20.017,-17.558,-19.394
7.1107,-18.812,-16.423,-18.523
7.1598,-17.683,-15.331,-17.307
7.209,-16.054,-13.777,-16.091
7.2581,-14.333,-11.98,-14.591
7.3073,-12.832,-10.577,-13.043
7.3564,-11.285,-9.0595,-11.526
7.4056,-9.7894,-7.4677,-10.098
7.4547,-8.3439,-5.9817,-8.6698
7.5039,-6.662,-4.2673,-7.1825
7.553,-5.1025,-2.6833,-5.663
7.6022,-3.3777,-0.81958,-4.1233
7.6513,-1.56,1.0697,-2.1413
7.7005,0.54187,3.2077,-0.15919
7.7496,2.0924,5.0953,1.7258
7.7988,3.8563,6.986,3.4868
7.8479,5.4976,8.6268,5.2477
7.8971,6.6824,9.7225,6.8616
7.9462,9.0159,12.651,8.4464
7.9954,10.987,14.678,10.07
8.0445,12.504,16.188,11.822
8.0937,14.28,18.071,13.574
8.1428,15.937,19.836,15.254
8.192,17.281,21.274,16.891
8.2412,18.361,22.42,18.512
8.2903,19.202,23.435,19.474
8.3395,19.854,24.143,20.437
8.3886,20.531,24.944,21.227
8.4378,20.849,25.433,21.782
8.4869,20.835,25.525,22.337
8.5361,20.775,25.514,22.451
8.5852,20.693,25.618,22.467
8.6344,20.542,25.54,22.268
8.6835,20.25,25.346,21.885
8.7327,19.649,24.765,21.502
8.7818,18.788,24.081,20.864
8.831,17.667,22.965,20.208
8.8801,16.215,21.411,19.309
8.9293,14.671,19.945,17.919
8.9784,12.701,18.055,16.529
9.0276,10.425,15.696,14.584
9.0767,8.2969,13.521,12.43
9.1259,5.9581,11.231,10.26
9.175,3.5054,8.9355,7.9803
9.2242,0.98632,6.4863,5.7007
9.2733,-1.0511,4.4097,3.4455
9.3225,-3.3003,2.1539,1.2134
9.3716,-5.9749,-0.53326,-1.0186
9.4208,-8.1213,-2.7474,-3.3139
9.47,-10.026,-4.672,-5.6153
9.5191,-12.406,-7.0756,-7.9433
9.5683,-14.901,-9.7006,-10.331
9.6174,-17.272,-12.138,-12.719
9.6666,-19.595,-14.7,-15.052
9.7157,-21.865,-16.818,-17.361
9.7649,-24.183,-19.272,-19.655
9.814,-26.473,-21.724,-21.811
9.8632,-28.428,-23.908,-23.967
9.9123,-30.811,-26.624,-26.353
9.9615,-32.834,-28.861,-28.973
10.011,-35.143,-31.375,-31.504
10.06,-37.403,-33.776,-33.714
10.109,-39.733,-36.185,-35.925
10.158,-41.988,-38.698,-37.912
10.207,-43.669,-40.553,-39.758
10.256,-45.039,-42.222,-41.6
10.306,-46.101,-43.547,-42.971
10.355,-47.233,-44.891,-44.342
10.404,-47.508,-45.453,-45.281
10.453,-47.833,-46.09,-45.588
10.502,-48.018,-46.401,-45.895
10.551,-48.015,-46.601,-45.973
10.6,-47.966,-46.828,-45.993
10.65,-47.825,-46.818,-45.978
10.699,-47.783,-46.986,-45.818
10.748,-47.671,-46.952,-45.657
10.797,-47.538,-46.957,-45.442
10.846,-47.43,-46.89,-45.191
10.895,-47.276,-46.852,-44.939
10.945,-46.432,-46.117,-44.174
10.994,-45.042,-44.793,-43.401
11.043,-43.32,-43.001,-42.155
11.092,-41.364,-41.001,-40.147
11.141,-38.721,-38.425,-38.138
11.19,-35.582,-35.324,-35.362
11.239,-31.828,-31.561,-32.368
11.289,-28.513,-28.38,-29.251
11.338,-24.965,-24.864,-25.553
11.387,-21.471,-21.39,-21.855
11.436,-17.673,-17.452,-18.441
11.485,-14.168,-13.903,-15.059
11.534,-10.454,-10.085,-11.603
11.583,-6.8165,-6.2599,-7.9713
11.633,-3.1126,-2.4467,-4.339
11.682,0.15563,1.0068,-1.1451
11.731,2.6333,3.7228,1.8519
11.78,3.9619,5.3311,4.6698
11.829,5.0283,6.6056,5.5518
11.878,5.8801,7.6449,6.4337
11.928,6.3527,8.3625,7.1383
11.977,6.7326,8.9488,7.6512
12.026,6.8282,9.2138,8.1642
12.075,6.8308,9.3336,8.2471
12.124,6.7651,9.5118,8.2687
12.173,6.678,9.8079,8.3022
12.222,6.6189,9.9352,8.3681
12.272,6.5618,10.004,8.4339
12.321,6.5079,10.071,8.495
12.37,6.4554,10.186,8.5537
12.419,7.0977,10.777,8.5996
12.468,7.1419,10.888,8.4535
12.517,7.0203,10.857,8.3073
12.567,6.5911,10.451,7.9468
12.616,5.5184,9.4251,7.3332
12.665,3.9471,7.8931,6.7196
12.714,2.1656,6.216,5.2143
12.763,0.8183,4.8473,3.5627
12.812,-0.28652,3.6968,2.0665
12.861,-1.15,2.942,1.0301
12.911,-1.6996,2.3837,-0.0061899
12.96,-2.0594,2.0038,-0.03124
13.009,-2.083,2.0499,-0.03124
13.058,-1.6291,2.4935,0.083627
13.107,-1.2721,2.7913,0.39398
13.156,-1.202,2.814,0.70434
13.206,-1.2045,2.7519,0.58865
13.255,-0.99122,2.9457,0.34242
13.304,-0.99412,2.7974,0.15209
13.353,-0.97415,2.7162,0.25273
13.402,-1.002,2.6176,0.35337
13.451,-1.0056,2.7209,0.34196
13.5,-0.7217,3.0544,0.2414
13.55,-0.12729,3.6248,0.14084
13.599,-0.13238,3.4945,0.13587
13.648,-0.18598,3.4796,0.13587
13.697,-0.28695,3.2801,0.12919
13.746,-0.31587,3.2214,0.10993
13.795,-0.34482,3.1814,0.090659
13.844,-0.42136,3.3285,0.10002
13.894,-0.40179,3.3266,0.11927
13.943,-0.45255,3.2641,0.18527
13.992,-0.31334,3.3607,0.54236
14.041,0.015944,3.5996,0.89944
14.09,0.39255,4.0036,1.3721
14.139,1.4615,5.0771,1.9458
14.189,3.3643,7.0076,2.5194
14.238,6.2427,9.8753,5.1716
14.287,9.0918,12.632,7.9809
14.336,11.627,15.247,10.368
14.385,13.655,17.286,12.53
14.434,15.726,19.257,14.661
14.483,17.197,20.759,16.228
14.533,19.024,22.554,17.795
14.582,20.66,24.001,19.296
14.631,22.078,25.32,20.715
14.68,22.707,25.971,22.134
14.729,22.905,26.267,22.474
14.778,22.986,26.31,22.61
14.828,22.973,26.347,22.693
14.877,22.89,26.388,22.603
14.926,22.784,26.353,22.514
14.975,22.777,26.441,22.257
15.024,22.27,25.938,21.904
15.073,21.215,24.905,21.523
15.122,19.661,23.387,20.127
15.172,17.49,21.271,18.731
15.221,14.465,18.262,16.604
15.27,11.111,15.013,13.479
15.319,7.2163,11.218,10.355
15.368,3.7855,7.8103,7.1997
15.417,0.76512,4.7949,4.0383
15.466,-1.0081,2.9816,1.3256
15.516,-1.7281,2.3587,0.2607
15.565,-2.0891,1.8986,-0.80421
15.614,-2.212,1.7305,-1.5305
15.663,-2.8383,1.0293,-2.0425
15.712,-3.4886,0.31445,-2.5532
15.761,-4.2591,-0.67918,-3.0613
15.811,-4.0021,-0.54053,-3.5694
15.86,-4.0578,-0.63887,-3.9503
15.909,-4.1384,-0.59465,-4.2841
15.958,-4.0769,-0.6419,-4.5605
16.007,-4.0405,-0.62446,-4.4399
16.056,-3.9331,-0.27213,-4.3193
16.105,-3.8986,-0.43887,-4.2567
16.155,-3.8896,-0.64914,-4.2473
16.204,-3.9054,-0.69027,-4.238
16.253,-3.8983,-0.81084,-3.9954
16.302,-3.7966,-0.76738,-3.7315
16.351,-3.6241,-0.62483,-3.55
16.4,-3.572,-0.603,-3.55
16.45,-3.4732,-0.62885,-3.55
16.499,-3.2794,-0.47092,-3.2339
16.548,-2.9433,-0.1384,-2.7859
16.597,-2.1785,0.58784,-2.3197
16.646,-1.6068,1.0896,-1.6926
16.695,-1.5619,1.1953,-1.0656
16.744,-1.5885,1.1589,-0.82652
16.794,-1.5202,1.1264,-0.97828
16.843,-1.5478,1.077,-1.13
